"date"	"samples"	"reads"	"bases"
"2014-03-05"	270	33043000	3475068966
"2014-03-06"	NA	NA	NA
"2014-03-07"	NA	NA	NA
"2014-03-08"	NA	NA	NA
"2014-03-09"	97	700600943	109474461095
"2014-03-10"	151	280431257	56873375902
"2014-03-11"	71	631577837	145097357433
"2014-03-12"	NA	NA	NA
"2014-03-13"	290	86853217	18805525432
"2014-03-14"	533	1480393662	204008483183
"2014-03-15"	NA	NA	NA
"2014-03-16"	NA	NA	NA
"2014-03-17"	2337	36418100	11267141446
"2014-03-18"	690	1612916975	333089295930
"2014-03-19"	NA	NA	NA
"2014-03-20"	228	1612575481	328567091405
"2014-03-21"	216	256835346	63560541371
"2014-03-22"	NA	NA	NA
"2014-03-23"	NA	NA	NA
"2014-03-24"	152	214990733	45940015545
"2014-03-25"	13	240646	103832832
"2014-03-26"	94	123941573	19363541282
"2014-03-27"	111	26150454	8005633762
"2014-03-28"	116	318954161	65704821931
"2014-03-29"	NA	NA	NA
"2014-03-30"	51	5178412	2596051911
"2014-03-31"	189	294776330	54517738950
"2014-04-01"	48	231425845	69474475296
"2014-04-02"	362	379184938	51938935105
"2014-04-03"	NA	NA	NA
"2014-04-04"	NA	NA	NA
"2014-04-05"	NA	NA	NA
"2014-04-06"	NA	NA	NA
"2014-04-07"	NA	NA	NA
"2014-04-08"	NA	NA	NA
"2014-04-09"	NA	NA	NA
"2014-04-10"	61	213048	90543424
"2014-04-11"	125	3514164	1873130306
"2014-04-12"	NA	NA	NA
"2014-04-13"	2	102940893	20771667496
"2014-04-14"	523	3696389555	1009015397843
"2014-04-15"	1098	2352866717	403282475687
"2014-04-16"	169	173453209	34541246322
"2014-04-17"	NA	NA	NA
"2014-04-18"	NA	NA	NA
"2014-04-19"	1	4349930	735408258
"2014-04-20"	NA	NA	NA
"2014-04-21"	NA	NA	NA
"2014-04-22"	NA	NA	NA
"2014-04-23"	NA	NA	NA
"2014-04-24"	31	406	154446
"2014-04-25"	NA	NA	NA
"2014-04-26"	NA	NA	NA
"2014-04-27"	1	39	20218
"2014-04-28"	7757	1142714509	237077502012
"2014-04-29"	207	2510329957	301382441501
"2014-04-30"	539	2046263912	401828747130
"2014-05-01"	72	5205580	4180339913
"2014-05-02"	114	1399629	765344211
"2014-05-03"	NA	NA	NA
"2014-05-04"	120	1534825	761822012
"2014-05-05"	72	4393697	1326896494
"2014-05-06"	NA	NA	NA
"2014-05-07"	41	18183504	5449774397
"2014-05-08"	3	1339597	678141161
"2014-05-09"	87	71355155	3975621914
"2014-05-10"	85	675081	356893009
"2014-05-11"	127	62155310	18719061578
"2014-05-12"	10	32124	18274957
"2014-05-13"	NA	NA	NA
"2014-05-14"	NA	NA	NA
"2014-05-15"	1820	11946416633	1668700250646
"2014-05-16"	211	15799398	4485114731
"2014-05-17"	NA	NA	NA
"2014-05-18"	NA	NA	NA
"2014-05-19"	10	104982	56854942
"2014-05-20"	110	383120	193386284
"2014-05-21"	NA	NA	NA
"2014-05-22"	NA	NA	NA
"2014-05-23"	7	48455885	10212415129
"2014-05-24"	6	0	0
"2014-05-25"	NA	NA	NA
"2014-05-26"	NA	NA	NA
"2014-05-27"	NA	NA	NA
"2014-05-28"	NA	NA	NA
"2014-05-29"	NA	NA	NA
"2014-05-30"	NA	NA	NA
"2014-05-31"	320	2496664	1276850540
"2014-06-01"	1	14774	7863524
"2014-06-02"	2813	60237188	22427070832
"2014-06-03"	NA	NA	NA
"2014-06-04"	NA	NA	NA
"2014-06-05"	1	20097779	5566061011
"2014-06-06"	924	163647466	17532750178
"2014-06-07"	501	40062182	3613488164
"2014-06-08"	NA	NA	NA
"2014-06-09"	173	9120877	2289339884
"2014-06-10"	316	3932668	838647103
"2014-06-11"	28	4412285	439178115
"2014-06-12"	NA	NA	NA
"2014-06-13"	322	5883870920	1161244855009
"2014-06-14"	820	211731053	20378504699
"2014-06-15"	9	12754175	6144963242
"2014-06-16"	12	241018946	50178724872
"2014-06-17"	1401	515559788	92065131814
"2014-06-18"	NA	NA	NA
"2014-06-19"	NA	NA	NA
"2014-06-20"	NA	NA	NA
"2014-06-21"	NA	NA	NA
"2014-06-22"	49	0	0
"2014-06-23"	20	3975570235	772693384619
"2014-06-24"	24	7148854	3578982084
"2014-06-25"	2889	9381791323	1508929336290
"2014-06-26"	84	1140079034	207639685909
"2014-06-27"	941	1941492	442408001
"2014-06-28"	NA	NA	NA
"2014-06-29"	24	169992	72093674
"2014-06-30"	109	1864231997	366499297670
"2014-07-01"	NA	NA	NA
"2014-07-02"	72	0	0
"2014-07-03"	NA	NA	NA
"2014-07-04"	NA	NA	NA
"2014-07-05"	285	32645357	3250787824
"2014-07-06"	NA	NA	NA
"2014-07-07"	20	284843	137990113
"2014-07-08"	95	2165276606	209001599091
"2014-07-09"	NA	NA	NA
"2014-07-10"	NA	NA	NA
"2014-07-11"	NA	NA	NA
"2014-07-12"	1	12448	6880665
"2014-07-13"	NA	NA	NA
"2014-07-14"	NA	NA	NA
"2014-07-15"	405	2717503596	638117227366
"2014-07-16"	NA	NA	NA
"2014-07-17"	1639	129236091	20095377667
"2014-07-18"	23	2682479	709054224
"2014-07-19"	NA	NA	NA
"2014-07-20"	NA	NA	NA
"2014-07-21"	789	1129159233	161840507082
"2014-07-22"	18	487666	132345424
"2014-07-23"	144	90701	21015190
"2014-07-24"	2565	3862575208	784361388761
"2014-07-25"	48	268603	64468854
"2014-07-26"	5	4339354	2157153433
"2014-07-27"	NA	NA	NA
"2014-07-28"	26	441529830	89033619264
"2014-07-29"	1	789898	333858833
"2014-07-30"	NA	NA	NA
"2014-07-31"	711	124499252	19735270788
"2014-08-01"	NA	NA	NA
"2014-08-02"	NA	NA	NA
"2014-08-03"	NA	NA	NA
"2014-08-04"	77	13257891	4149812930
"2014-08-05"	88	0	0
"2014-08-06"	NA	NA	NA
"2014-08-07"	NA	NA	NA
"2014-08-08"	78	16295349	4901880677
"2014-08-09"	NA	NA	NA
"2014-08-10"	71	357397	133189830
"2014-08-11"	2767	2689890429	376010894286
"2014-08-12"	3809	1551622544	450912877439
"2014-08-13"	216	23727532	2429080935
"2014-08-14"	NA	NA	NA
"2014-08-15"	NA	NA	NA
"2014-08-16"	NA	NA	NA
"2014-08-17"	NA	NA	NA
"2014-08-18"	NA	NA	NA
"2014-08-19"	NA	NA	NA
"2014-08-20"	2871	3951996162	805967632123
"2014-08-21"	8	117182601	23436520200
"2014-08-22"	NA	NA	NA
"2014-08-23"	NA	NA	NA
"2014-08-24"	NA	NA	NA
"2014-08-25"	48	35271607	7471121683
"2014-08-26"	NA	NA	NA
"2014-08-27"	NA	NA	NA
"2014-08-28"	132	9843871	4729479955
"2014-08-29"	16	518461620	103080770126
"2014-08-30"	53	111683	48392813
"2014-08-31"	NA	NA	NA
"2014-09-01"	184	23241437	11667201374
"2014-09-02"	NA	NA	NA
"2014-09-03"	1658	650717598	45702498161
"2014-09-04"	NA	NA	NA
"2014-09-05"	130	11063065492	2194866920604
"2014-09-06"	NA	NA	NA
"2014-09-07"	NA	NA	NA
"2014-09-08"	NA	NA	NA
"2014-09-09"	NA	NA	NA
"2014-09-10"	NA	NA	NA
"2014-09-11"	129	3613595	1767200035
"2014-09-12"	246	24202735092	4778466380928
"2014-09-13"	NA	NA	NA
"2014-09-14"	2	12897	3567719
"2014-09-15"	246	22631441955	4422427029597
"2014-09-16"	NA	NA	NA
"2014-09-17"	3	543851	273013202
"2014-09-18"	242	1737437940	351015342519
"2014-09-19"	NA	NA	NA
"2014-09-20"	NA	NA	NA
"2014-09-21"	NA	NA	NA
"2014-09-22"	35	2337506	1009296578
"2014-09-23"	1	38356376	7522910439
"2014-09-24"	NA	NA	NA
"2014-09-25"	272	51480833	9934905268
"2014-09-26"	NA	NA	NA
"2014-09-27"	NA	NA	NA
"2014-09-28"	NA	NA	NA
"2014-09-29"	NA	NA	NA
"2014-09-30"	19	460889	180218479
"2014-10-01"	36	4143743	623571463
"2014-10-02"	NA	NA	NA
"2014-10-03"	1829	3719735	843834668
"2014-10-04"	NA	NA	NA
"2014-10-05"	NA	NA	NA
"2014-10-06"	216	1258069	707240228
"2014-10-07"	534	1136929495	357336311050
"2014-10-08"	282	2501255	1125508055
"2014-10-09"	NA	NA	NA
"2014-10-10"	1	49732	26271892
"2014-10-11"	NA	NA	NA
"2014-10-12"	NA	NA	NA
"2014-10-13"	28	300283120	88752013043
"2014-10-14"	93	175564	38800239
"2014-10-15"	NA	NA	NA
"2014-10-16"	1584	446141930	75430199274
"2014-10-17"	63	661539381	58934370120
"2014-10-18"	12	806396	484410034
"2014-10-19"	NA	NA	NA
"2014-10-20"	42	630551	242033190
"2014-10-21"	1279	2525395676	514905223657
"2014-10-22"	1305	254017829	59325810091
"2014-10-23"	NA	NA	NA
"2014-10-24"	NA	NA	NA
"2014-10-25"	NA	NA	NA
"2014-10-26"	NA	NA	NA
"2014-10-27"	NA	NA	NA
"2014-10-28"	724	2356890	553070080
"2014-10-29"	240	1410718	652969227
"2014-10-30"	24	126013	47597317
"2014-10-31"	3781	179674132	17890301007
"2014-11-01"	161	3946179	1624236821
"2014-11-02"	NA	NA	NA
"2014-11-03"	NA	NA	NA
"2014-11-04"	1046	82032908	20589311001
"2014-11-05"	NA	NA	NA
"2014-11-06"	NA	NA	NA
"2014-11-07"	NA	NA	NA
"2014-11-08"	NA	NA	NA
"2014-11-09"	NA	NA	NA
"2014-11-10"	342	92660392	32606103797
"2014-11-11"	240	5690705	2940223343
"2014-11-12"	NA	NA	NA
"2014-11-13"	1111	3741169663	545505793066
"2014-11-14"	8	9117696	4650239721
"2014-11-15"	88	93540145	18976434571
"2014-11-16"	4	40637	21136880
"2014-11-17"	NA	NA	NA
"2014-11-18"	2	449442	274825019
"2014-11-19"	NA	NA	NA
"2014-11-20"	NA	NA	NA
"2014-11-21"	NA	NA	NA
"2014-11-22"	NA	NA	NA
"2014-11-23"	16	1867028297	563842545694
"2014-11-24"	NA	NA	NA
"2014-11-25"	27	293745684	46853936893
"2014-11-26"	NA	NA	NA
"2014-11-27"	39	300823995	19722761239
"2014-11-28"	NA	NA	NA
"2014-11-29"	NA	NA	NA
"2014-11-30"	61	1088729	564844983
"2014-12-01"	245	5319130	2080818992
"2014-12-02"	26	843666	427476488
"2014-12-03"	NA	NA	NA
"2014-12-04"	306	71750773	21677202973
"2014-12-05"	28	22471015	9033348030
"2014-12-06"	NA	NA	NA
"2014-12-07"	NA	NA	NA
"2014-12-08"	NA	NA	NA
"2014-12-09"	737	583447909	144583380722
"2014-12-10"	57	687826	344914403
"2014-12-11"	119	15405267	8645763954
"2014-12-12"	100	771636183	64190723786
"2014-12-13"	59	43523773	12888809138
"2014-12-14"	14	148730	66175332
"2014-12-15"	NA	NA	NA
"2014-12-16"	1	8457	4292921
"2014-12-17"	221	310710685	93464058724
"2014-12-18"	35	846902	886482524
"2014-12-19"	186	1353679505	406545788376
"2014-12-20"	45	775425	116692638
"2014-12-21"	13	124391261	13802438040
"2014-12-22"	157	1329870	521375672
"2014-12-23"	NA	NA	NA
"2014-12-24"	NA	NA	NA
"2014-12-25"	NA	NA	NA
"2014-12-26"	NA	NA	NA
"2014-12-27"	NA	NA	NA
"2014-12-28"	60	93892	42036979
"2014-12-29"	46	1972545683	595708796266
"2014-12-30"	4	99721	54120645
"2014-12-31"	196	606289685	111116115743
